ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups",15/408,229/18639,0.06550218340611354,2.9923901875160546,4.538263735925536,1.6680300659290668e-4,0.001973364383082184,0.0014463204496726612,SIRT2/LPCAT3/OXSM/DLAT/MCAT/SOAT1/GLUL/DBT/FASN/GNPNAT1/CPT2/LCAT/PLAAT3/CRLS1/AGPAT1,15
GO:0016853,isomerase activity,13/408,180/18639,0.07222222222222222,3.2993872549019603,4.637338276080845,1.731872771583788e-4,0.0020018923819757097,0.0014672292228022845,PTGES3/HPGDS/IDI1/TPI1/ECHS1/DCT/ITPK1/PGM2/RENBP/GNPDA1/PGM3/MIF/GALM,13
GO:0000287,magnesium ion binding,15/408,230/18639,0.06521739130434782,2.979379795396419,4.5185848484736475,1.7495048037323535e-4,0.0020018923819757097,0.0014672292228022845,HPGDS/NUDT16/GNAI1/IDI1/HPRT1/IMPA1/MTHFD2/TKT/ITPK1/PRKACA/DUT/PGM2/RPS6KA5/PKM/PGM3,15
GO:0000030,mannosyltransferase activity,5/408,25/18639,0.2,9.136764705882353,6.0901276662552215,1.8148888090000026e-4,0.0020107815693365108,0.0014737442960300775,ALG9/ALG2/ALG1/ALG12/POMT1,5
GO:0008483,transaminase activity,5/408,25/18639,0.2,9.136764705882353,6.0901276662552215,1.8148888090000026e-4,0.0020107815693365108,0.0014737442960300775,ABAT/KYAT3/OAT/PSAT1/GFPT1,5
GO:0016776,"phosphotransferase activity, phosphate group as acceptor",6/408,39/18639,0.15384615384615385,7.028280542986426,5.637593741228966,1.8765156172699123e-4,0.0020432360832152597,0.0014975308949519174,NME6/DTYMK/CMPK1/GUK1/CMPK2/AK3,6
GO:0046030,inositol trisphosphate phosphatase activity,4/408,14/18639,0.2857142857142857,13.052521008403362,6.748671114167007,1.9027270115901416e-4,0.0020432360832152597,0.0014975308949519174,INPP5B/INPP5A/INPP1/INPP4A,4
GO:0051213,dioxygenase activity,9/408,93/18639,0.0967741935483871,4.4210151802656545,4.947614316956566,2.0065495405508743e-4,0.0021220781504613794,0.0015553159118145538,ALOX12/ALOX15/ALOX5/PLOD1/ETHE1/HAAO/PTGS2/PTGS1/ALOX15B,9
GO:0016863,"intramolecular oxidoreductase activity, transposing C=C bonds",4/408,15/18639,0.26666666666666666,12.18235294117647,6.481370278216545,2.5499441492024153e-4,0.002656508979318337,0.0019470115577570684,IDI1/ECHS1/DCT/MIF,4
GO:0004879,nuclear receptor activity,7/408,59/18639,0.11864406779661017,5.420114656031904,5.086993417087164,2.9263815897836846e-4,0.0029783406646882197,0.002182888799635764,RORC/STAT3/PPARA/PPARG/NR4A2/THRB/NR3C2,7
GO:0019902,phosphatase binding,13/408,190/18639,0.06842105263157895,3.1257352941176477,4.405792690375336,2.944204955064286e-4,0.0029783406646882197,0.002182888799635764,SMAD2/CTNNB1/MAPK8/STAT3/STAT1/TP53/PPARA/STAT6/MAPK1/FOXO1/BCL2/MAPK14/CDKN1B,13
GO:0098531,ligand-modulated transcription factor activity,7/408,60/18639,0.11666666666666667,5.329779411764706,5.0252158227942285,3.2514254935416643e-4,0.0032421357064172595,0.0023762297591898482,RORC/STAT3/PPARA/PPARG/NR4A2/THRB/NR3C2,7
GO:0016641,"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor",4/408,16/18639,0.25,11.420955882352942,6.238313797445201,3.341415922673179e-4,0.003284941287360393,0.0024076028738608825,PNPO/AOC2/IL4I1/AOC1,4
GO:0031625,ubiquitin protein ligase binding,17/408,302/18639,0.056291390728476824,2.571605960264901,4.119148849382547,3.8092553336827435e-4,0.0036928614207091042,0.0027065761581430026,SMAD2/CTNNB1/PPARGC1A/PRKN/HIF1A/TP53/FOXO1/JUN/BCL2/TPI1/NFE2L2/PRKACA/BID/SQSTM1/PML/CDKN1B/DBT,17
GO:0004550,nucleoside diphosphate kinase activity,4/408,17/18639,0.23529411764705882,10.749134948096886,6.015917490710586,4.2944028736883517e-4,0.003996657607779293,0.002929234802263213,NME6/DTYMK/CMPK1/CMPK2,4
GO:0004659,prenyltransferase activity,4/408,17/18639,0.23529411764705882,10.749134948096886,6.015917490710586,4.2944028736883517e-4,0.003996657607779293,0.002929234802263213,FDPS/COX10/FNTB/PDSS1,4
GO:0048038,quinone binding,4/408,17/18639,0.23529411764705882,10.749134948096886,6.015917490710586,4.2944028736883517e-4,0.003996657607779293,0.002929234802263213,HSD17B8/AOC2/CBR4/AOC1,4
GO:0001217,DNA-binding transcription repressor activity,16/408,278/18639,0.05755395683453238,2.6292848074481596,4.094451491616542,4.4078321969906123e-4,0.004048245886183483,0.0029670449414645954,RORC/NFKB1/HIF1A/TP53/PPARA/GATA3/IRF3/FOXO1/CEBPB/JUN/PPARG/MITF/TBX21/MYC/SPI1/LEF1,16
GO:0042826,histone deacetylase binding,10/408,127/18639,0.07874015748031496,3.5971514590088005,4.393361669623335,4.8633337960187823e-4,0.004408580506001442,0.003231141797491632,CCND1/SIRT2/MAPK8/PRKN/HIF1A/TP53/CEBPB/SP1/SPI1/LEF1,10
GO:0016298,lipase activity,10/408,130/18639,0.07692307692307693,3.514140271493213,4.303226371579754,5.847452449163117e-4,0.005232720268610072,0.003835171241961236,MGLL/LPL/PLCD3/PLA2G4B/NCEH1/LYPLA1/GDPD1/CEL/LCAT/PLAAT3,10
GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",7/408,67/18639,0.1044776119402985,4.77293678665496,4.628199621403011,6.423097768542905e-4,0.005675091446130313,0.004159394424399537,NADSYN1/SIRT2/GLS2/ACER3/AMDHD2/NIT2/UPB1,7
GO:0001222,transcription corepressor binding,6/408,49/18639,0.12244897959183673,5.5939375750300115,4.816903260330008,6.691036977971847e-4,0.005837929763280437,0.004278742067492524,CTNNB1/RUNX1/STAT1/EHMT2/PER2/LEF1,6
GO:0005125,cytokine activity,14/408,234/18639,0.05982905982905983,2.7332202111613877,3.991335659915915,6.774927817169956e-4,0.005838147674548925,0.004278901779265236,IL10/IL4/IL23A/CXCL8/CXCL10/FASLG/IL12A/IFNG/IL18/TGFB1/EDN1/TNF/MIF/VEGFA,14
GO:1990841,promoter-specific chromatin binding,7/408,68/18639,0.10294117647058823,4.702746539792387,4.575992308734298,7.027690147357095e-4,0.005982106979091771,0.004384412595141911,ATF4/STAT1/TP53/FOS/IRF3/FOXO1/EHMT2,7
GO:0016831,carboxy-lyase activity,5/408,34/18639,0.14705882352941177,6.718209342560553,4.992397554770524,8.086001218580368e-4,0.006800034759721804,0.0049838891467724284,AMD1/PISD/UMPS/UROD/ECHDC1,5
GO:0016638,"oxidoreductase activity, acting on the CH-NH2 group of donors",4/408,20/18639,0.2,9.136764705882353,5.446444332096608,8.299523191344124e-4,0.006896508556616904,0.005054596830818603,PNPO/AOC2/IL4I1/AOC1,4
GO:0031406,carboxylic acid binding,12/408,187/18639,0.06417112299465241,2.9315822585718783,3.9713373271576877,8.798799759350402e-4,0.007225367331795977,0.005295624375287054,GNMT/S100A8/SESN3/PPARG/PCCA/PLOD1/MCCC1/SHMT1/ACACB/UROS/ACOX1/DBT,12
GO:0043177,organic acid binding,12/408,189/18639,0.06349206349206349,2.9005602240896358,3.928609318437632,9.652903059691432e-4,0.007834565506586767,0.005742118588751575,GNMT/S100A8/SESN3/PPARG/PCCA/PLOD1/MCCC1/SHMT1/ACACB/UROS/ACOX1/DBT,12
GO:0008373,sialyltransferase activity,4/408,21/18639,0.19047619047619047,8.701680672268907,5.282665744507194,0.0010076567172630738,0.008084418260340523,0.005925240950875426,ST3GAL3/ST6GAL1/ST6GALNAC3/ST8SIA5,4
GO:0016303,1-phosphatidylinositol-3-kinase activity,3/408,10/18639,0.3,13.70514705882353,6.011867698483642,0.0011142097511489342,0.008648187761409375,0.0063384395295505306,PIK3C2A/PIK3C3/PIK3CA,3
GO:0016634,"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor",3/408,10/18639,0.3,13.70514705882353,6.011867698483642,0.0011142097511489342,0.008648187761409375,0.0063384395295505306,ACOX1/PPOX/CPOX,3
GO:0016667,"oxidoreductase activity, acting on a sulfur group of donors",6/408,54/18639,0.1111111111111111,5.075980392156863,4.487166379629117,0.0011274857969745746,0.008648187761409375,0.0063384395295505306,GSTO2/DLD/TXNRD2/SUOX/TXN2/PGK1,6
GO:0050661,NADP binding,6/408,54/18639,0.1111111111111111,5.075980392156863,4.487166379629117,0.0011274857969745746,0.008648187761409375,0.0063384395295505306,KDSR/PGD/HIBADH/GAPDH/DPYD/CBR4,6
GO:0008374,O-acyltransferase activity,6/408,55/18639,0.10909090909090909,4.983689839572192,4.426105423769631,0.0012425711415670112,0.009427333226236673,0.006909491702535099,LPCAT3/SOAT1/CPT2/LCAT/CRLS1/AGPAT1,6
GO:0019903,protein phosphatase binding,10/408,144/18639,0.06944444444444445,3.172487745098039,3.9150372921385954,0.0012869147502812342,0.009658779523616145,0.007079123583889982,CTNNB1/MAPK8/STAT3/STAT1/TP53/STAT6/FOXO1/BCL2/MAPK14/CDKN1B,10
GO:0016668,"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor",3/408,11/18639,0.2727272727272727,12.459224598930481,5.687127296216253,0.0015072554187655239,0.01107436086629827,0.008116633058393849,DLD/TXNRD2/PGK1,3
GO:0019206,nucleoside kinase activity,3/408,11/18639,0.2727272727272727,12.459224598930481,5.687127296216253,0.0015072554187655239,0.01107436086629827,0.008116633058393849,ADK/UCKL1/CMPK1,3
GO:0004622,lysophospholipase activity,4/408,24/18639,0.16666666666666666,7.613970588235294,4.850213427485327,0.0016987113200039878,0.012192500728905181,0.00893614138779659,MGLL/PLA2G4B/LYPLA1/GDPD1,4
GO:0035035,histone acetyltransferase binding,4/408,24/18639,0.16666666666666666,7.613970588235294,4.850213427485327,0.0016987113200039878,0.012192500728905181,0.00893614138779659,SIRT2/STAT1/CEBPB/SP1,4
